Time, Altitude, Velocity, Temperature (F), Voltage
34.55, 709, -13, 93.63, 4.15
34.60, 707, -13, 93.63, 4.15
34.65, 707, -13, 93.63, 4.15
34.70, 706, -13, 93.63, 4.15
34.75, 706, -13, 93.63, 4.15
34.80, 705, -13, 93.63, 4.15
34.85, 704, -13, 93.63, 4.15
34.90, 704, -14, 93.63, 4.15
34.95, 704, -13, 93.63, 4.15
35.00, 703, -13, 93.63, 4.15
35.05, 702, -13, 93.63, 4.15
35.10, 700, -13, 93.63, 4.15
35.15, 700, -13, 93.63, 4.15
35.20, 700, -14, 93.63, 4.15
35.25, 699, -14, 93.63, 4.15
35.30, 699, -14, 93.63, 4.15
35.35, 699, -14, 93.63, 4.15
35.40, 697, -14, 93.63, 4.15
35.45, 696, -14, 93.63, 4.15
35.50, 696, -14, 93.63, 4.15
35.55, 694, -14, 93.63, 4.15
35.60, 693, -14, 93.63, 4.15
35.65, 693, -14, 93.63, 4.15
35.70, 691, -14, 93.63, 4.15
35.75, 692, -14, 93.63, 4.15
35.80, 691, -14, 93.63, 4.15
35.85, 691, -14, 93.61, 4.15
35.90, 689, -14, 93.61, 4.15
35.95, 689, -14, 93.63, 4.15
36.00, 688, -14, 93.63, 4.15
36.05, 688, -14, 93.63, 4.15
36.10, 686, -14, 93.61, 4.15
36.15, 686, -14, 93.61, 4.15
36.20, 686, -14, 93.63, 4.15
36.25, 685, -14, 93.63, 4.15
36.30, 684, -14, 93.61, 4.15
36.35, 683, -14, 93.61, 4.15
36.40, 683, -14, 93.61, 4.15
36.45, 682, -14, 93.63, 4.15
36.50, 681, -14, 93.61, 4.15
36.55, 680, -13, 93.61, 4.15
36.60, 680, -13, 93.61, 4.15
36.65, 679, -13, 93.61, 4.15
36.70, 678, -13, 93.61, 4.15
36.75, 677, -13, 93.61, 4.15
36.80, 677, -13, 93.61, 4.15
36.85, 677, -13, 93.61, 4.15
36.90, 676, -13, 93.61, 4.15
36.95, 674, -13, 93.61, 4.15
37.00, 674, -13, 93.61, 4.15
37.05, 674, -13, 93.60, 4.15
37.10, 673, -13, 93.60, 4.15
37.15, 673, -13, 93.61, 4.15
37.20, 672, -13, 93.61, 4.15
37.25, 672, -13, 93.61, 4.15
37.30, 671, -13, 93.60, 4.15
37.35, 671, -13, 93.60, 4.15
37.40, 670, -13, 93.60, 4.15
37.45, 669, -13, 93.60, 4.15
37.50, 668, -13, 93.60, 4.15
37.55, 667, -14, 93.60, 4.15
37.60, 667, -14, 93.60, 4.15
37.65, 666, -14, 93.60, 4.15
37.70, 665, -14, 93.60, 4.15
37.75, 665, -14, 93.60, 4.15
37.80, 665, -14, 93.60, 4.15
37.85, 664, -14, 93.60, 4.15
37.90, 662, -14, 93.60, 4.15
37.95, 663, -14, 93.60, 4.15
38.00, 662, -14, 93.60, 4.15
38.05, 661, -14, 93.60, 4.15
38.10, 661, -14, 93.60, 4.15
38.15, 660, -14, 93.60, 4.15
38.20, 659, -14, 93.60, 4.15
38.25, 658, -14, 93.60, 4.15
38.30, 658, -14, 93.60, 4.15
38.35, 658, -14, 93.60, 4.15
38.40, 656, -14, 93.60, 4.15
38.45, 655, -14, 93.60, 4.15
38.50, 654, -14, 93.58, 4.15
38.55, 653, -14, 93.58, 4.15
38.60, 651, -14, 93.60, 4.15
38.65, 652, -14, 93.60, 4.15
38.70, 651, -15, 93.60, 4.15
38.75, 650, -15, 93.58, 4.15
38.80, 650, -15, 93.60, 4.15
38.85, 649, -15, 93.60, 4.15
38.90, 647, -15, 93.58, 4.15
38.95, 648, -15, 93.60, 4.15
39.00, 646, -15, 93.58, 4.15
39.05, 647, -15, 93.58, 4.15
39.10, 645, -15, 93.58, 4.15
39.15, 644, -15, 93.58, 4.15
39.20, 644, -15, 93.58, 4.15
39.25, 644, -15, 93.58, 4.15
39.30, 642, -15, 93.58, 4.15
39.35, 643, -15, 93.58, 4.15
39.40, 641, -15, 93.58, 4.15
39.45, 640, -15, 93.58, 4.15
39.50, 640, -14, 93.58, 4.15
39.55, 639, -14, 93.58, 4.15
39.60, 638, -13, 93.58, 4.15
39.65, 637, -13, 93.58, 4.15
39.70, 636, -13, 93.58, 4.15
39.75, 636, -13, 93.58, 4.15
39.80, 635, -13, 93.58, 4.15
39.85, 634, -13, 93.58, 4.15
39.90, 633, -13, 93.58, 4.15
39.95, 632, -13, 93.58, 4.15
40.00, 632, -13, 93.58, 4.15
40.05, 633, -13, 93.58, 4.15
40.10, 630, -13, 93.58, 4.15
40.15, 630, -13, 93.58, 4.15
40.20, 629, -13, 93.58, 4.15
40.25, 629, -13, 93.56, 4.15
40.30, 628, -13, 93.58, 4.15
40.35, 626, -13, 93.56, 4.15
40.40, 626, -12, 93.56, 4.15
40.45, 626, -12, 93.56, 4.15
40.50, 626, -12, 93.56, 4.15
40.55, 626, -12, 93.56, 4.15
40.60, 626, -12, 93.56, 4.15
40.65, 626, -12, 93.56, 4.15
40.70, 624, -12, 93.56, 4.15
40.75, 624, -12, 93.56, 4.15
40.80, 623, -12, 93.56, 4.15
40.85, 622, -12, 93.56, 4.15
40.90, 621, -12, 93.56, 4.15
40.95, 621, -12, 93.56, 4.15
41.00, 622, -12, 93.56, 4.15
41.05, 620, -12, 93.56, 4.15
41.10, 620, -12, 93.56, 4.15
41.15, 618, -12, 93.54, 4.15
41.20, 619, -12, 93.56, 4.15
41.25, 617, -13, 93.56, 4.15
41.30, 617, -13, 93.56, 4.15
41.35, 617, -13, 93.56, 4.15
41.40, 618, -13, 93.54, 4.15
41.45, 616, -13, 93.56, 4.15
41.50, 616, -13, 93.54, 4.15
41.55, 613, -14, 93.56, 4.15
41.60, 613, -14, 93.56, 4.15
41.65, 612, -14, 93.54, 4.15
41.70, 611, -14, 93.54, 4.15
41.75, 610, -13, 93.54, 4.15
41.80, 611, -13, 93.54, 4.15
41.85, 609, -13, 93.54, 4.15
41.90, 609, -14, 93.56, 4.15
41.95, 609, -14, 93.56, 4.15
42.00, 608, -14, 93.54, 4.15
42.05, 607, -14, 93.54, 4.15
42.10, 606, -14, 93.54, 4.15
42.15, 605, -14, 93.54, 4.15
42.20, 604, -14, 93.54, 4.15
42.25, 603, -15, 93.54, 4.15
42.30, 602, -15, 93.52, 4.15
42.35, 601, -15, 93.54, 4.15
42.40, 601, -15, 93.54, 4.15
42.45, 600, -15, 93.54, 4.15
42.50, 599, -15, 93.54, 4.15
42.55, 598, -15, 93.54, 4.15
42.60, 599, -14, 93.54, 4.15
42.65, 598, -14, 93.54, 4.15
42.70, 598, -14, 93.52, 4.15
42.75, 597, -14, 93.52, 4.15
42.80, 596, -14, 93.52, 4.15
42.85, 595, -14, 93.52, 4.15
42.90, 595, -14, 93.52, 4.15
42.95, 594, -14, 93.52, 4.15
43.00, 592, -13, 93.52, 4.15
43.05, 591, -13, 93.52, 4.15
43.10, 591, -13, 93.52, 4.15
43.15, 590, -13, 93.52, 4.15
43.20, 589, -13, 93.52, 4.15
43.25, 589, -12, 93.52, 4.15
43.30, 588, -12, 93.52, 4.15
43.35, 587, -12, 93.52, 4.15
43.40, 586, -12, 93.52, 4.15
43.45, 587, -12, 93.52, 4.15
43.50, 585, -12, 93.52, 4.15
43.55, 585, -12, 93.52, 4.15
43.60, 585, -12, 93.52, 4.15
43.65, 584, -12, 93.52, 4.15
43.70, 584, -12, 93.52, 4.15
43.75, 583, -12, 93.52, 4.15
43.80, 583, -12, 93.52, 4.15
43.85, 583, -12, 93.52, 4.15
43.90, 582, -11, 93.52, 4.15
43.95, 582, -11, 93.52, 4.15
44.00, 581, -11, 93.51, 4.15
44.05, 580, -11, 93.51, 4.15
44.10, 579, -10, 93.51, 4.15
44.15, 579, -10, 93.52, 4.15
44.20, 580, -10, 93.51, 4.15
44.25, 579, -10, 93.52, 4.15
44.30, 579, -10, 93.51, 4.15
44.35, 578, -10, 93.51, 4.15
44.40, 576, -10, 93.51, 4.15
44.45, 576, -10, 93.51, 4.15
44.50, 576, -10, 93.51, 4.15
44.55, 576, -10, 93.51, 4.15
44.60, 575, -10, 93.51, 4.15
44.65, 574, -10, 93.51, 4.15
44.70, 575, -10, 93.51, 4.15
44.75, 573, -10, 93.51, 4.15
44.80, 572, -10, 93.51, 4.15
44.85, 572, -10, 93.51, 4.15
44.90, 572, -10, 93.51, 4.15
44.95, 572, -10, 93.51, 4.15
45.00, 571, -10, 93.51, 4.15
45.05, 570, -10, 93.51, 4.15
45.10, 570, -10, 93.49, 4.15
45.15, 569, -11, 93.51, 4.15
45.20, 568, -11, 93.51, 4.15
45.25, 569, -11, 93.51, 4.15
45.30, 569, -11, 93.51, 4.15
45.35, 568, -11, 93.49, 4.15
45.40, 567, -11, 93.49, 4.15
45.45, 566, -12, 93.51, 4.15
45.50, 566, -12, 93.49, 4.15
45.55, 565, -12, 93.49, 4.15
45.60, 564, -12, 93.49, 4.15
45.65, 563, -12, 93.51, 4.15
45.70, 563, -12, 93.49, 4.15
45.75, 563, -12, 93.49, 4.15
45.80, 562, -12, 93.49, 4.15
45.85, 562, -12, 93.49, 4.15
45.90, 562, -12, 93.49, 4.15
45.95, 560, -13, 93.49, 4.15
46.00, 560, -13, 93.49, 4.15
46.05, 559, -13, 93.49, 4.15
46.10, 559, -13, 93.49, 4.15
46.15, 558, -13, 93.47, 4.15
46.20, 559, -13, 93.49, 4.15
46.25, 557, -13, 93.49, 4.15
46.30, 556, -13, 93.49, 4.15
46.35, 554, -14, 93.49, 4.15
46.40, 554, -14, 93.49, 4.15
46.45, 553, -14, 93.49, 4.15
46.50, 553, -14, 93.49, 4.15
46.55, 551, -14, 93.49, 4.15
46.60, 550, -14, 93.49, 4.15
46.65, 551, -14, 93.49, 4.15
46.70, 549, -14, 93.47, 4.15
46.75, 549, -14, 93.49, 4.15
46.80, 548, -14, 93.49, 4.15
46.85, 548, -14, 93.47, 4.15
46.90, 547, -14, 93.47, 4.15
46.95, 545, -14, 93.47, 4.15
47.00, 545, -14, 93.47, 4.15
47.05, 544, -14, 93.47, 4.15
47.10, 544, -14, 93.47, 4.15
47.15, 543, -14, 93.47, 4.15
47.20, 543, -14, 93.47, 4.15
47.25, 542, -14, 93.47, 4.15
47.30, 541, -14, 93.47, 4.15
47.35, 541, -14, 93.47, 4.15
47.40, 540, -14, 93.47, 4.15
47.45, 539, -13, 93.47, 4.15
47.50, 537, -13, 93.47, 4.15
47.55, 538, -13, 93.47, 4.15
47.60, 537, -13, 93.47, 4.15
47.65, 536, -12, 93.45, 4.15
47.70, 535, -12, 93.45, 4.15
47.75, 534, -12, 93.47, 4.15
47.80, 535, -12, 93.47, 4.15
47.85, 534, -12, 93.45, 4.15
47.90, 532, -12, 93.47, 4.15
47.95, 532, -12, 93.45, 4.15
48.00, 532, -12, 93.45, 4.15
48.05, 530, -11, 93.45, 4.15
48.10, 531, -11, 93.45, 4.15
48.15, 530, -11, 93.45, 4.15
48.20, 529, -11, 93.45, 4.15
48.25, 529, -11, 93.45, 4.15
48.30, 529, -11, 93.45, 4.15
48.35, 527, -11, 93.45, 4.15
48.40, 526, -11, 93.45, 4.15
48.45, 527, -11, 93.45, 4.15
48.50, 527, -11, 93.43, 4.15
48.55, 526, -11, 93.45, 4.15
48.60, 526, -11, 93.45, 4.15
48.65, 526, -11, 93.45, 4.15
48.70, 524, -11, 93.45, 4.15
48.75, 524, -11, 93.45, 4.15
48.80, 524, -11, 93.45, 4.15
48.85, 523, -11, 93.43, 4.15
48.90, 522, -11, 93.45, 4.15
48.95, 522, -11, 93.45, 4.15
49.00, 522, -11, 93.43, 4.15
49.05, 522, -11, 93.43, 4.15
49.10, 522, -11, 93.45, 4.15
49.15, 522, -11, 93.43, 4.15
49.20, 521, -11, 93.43, 4.15
49.25, 519, -11, 93.43, 4.15
49.30, 519, -11, 93.43, 4.15
49.35, 519, -11, 93.43, 4.15
49.40, 518, -11, 93.43, 4.15
49.45, 517, -11, 93.43, 4.15
49.50, 517, -12, 93.43, 4.15
49.55, 514, -12, 93.43, 4.15
49.60, 516, -12, 93.43, 4.15
49.65, 515, -12, 93.43, 4.15
49.70, 514, -12, 93.43, 4.15
49.75, 512, -12, 93.43, 4.15
49.80, 513, -12, 93.43, 4.15
49.85, 512, -12, 93.43, 4.15
49.90, 512, -13, 93.42, 4.15
49.95, 511, -13, 93.43, 4.15
50.00, 510, -13, 93.42, 4.15
50.05, 509, -13, 93.42, 4.15
50.10, 508, -13, 93.43, 4.15
50.15, 508, -13, 93.42, 4.15
50.20, 508, -13, 93.42, 4.15
50.25, 508, -13, 93.42, 4.15
50.30, 506, -13, 93.42, 4.15
50.35, 505, -13, 93.42, 4.15
50.40, 505, -13, 93.42, 4.15
50.45, 503, -13, 93.42, 4.15
50.50, 503, -13, 93.42, 4.15
50.55, 502, -13, 93.42, 4.15
50.60, 503, -13, 93.42, 4.15
50.65, 502, -13, 93.42, 4.15
50.70, 500, -12, 93.42, 4.15
50.75, 500, -12, 93.42, 4.15
50.80, 498, -12, 93.42, 4.15
50.85, 498, -12, 93.42, 4.15
50.90, 497, -12, 93.42, 4.15
50.95, 497, -12, 93.40, 4.15
51.00, 497, -12, 93.42, 4.15
51.05, 496, -12, 93.40, 4.15
51.10, 496, -12, 93.42, 4.15
51.15, 495, -12, 93.40, 4.15
51.20, 494, -12, 93.42, 4.15
51.25, 494, -12, 93.40, 4.15
51.30, 494, -12, 93.40, 4.15
51.35, 493, -11, 93.40, 4.15
51.40, 492, -11, 93.40, 4.15
51.45, 492, -11, 93.40, 4.15
51.50, 490, -11, 93.40, 4.15
51.55, 491, -11, 93.40, 4.15
51.60, 490, -11, 93.40, 4.15
51.65, 490, -11, 93.40, 4.15
51.70, 489, -11, 93.40, 4.15
51.75, 488, -10, 93.40, 4.15
51.80, 487, -10, 93.40, 4.15
51.85, 488, -10, 93.40, 4.15
51.90, 487, -10, 93.40, 4.15
51.95, 487, -10, 93.40, 4.15
52.00, 485, -10, 93.40, 4.15
52.05, 485, -10, 93.40, 4.15
52.10, 484, -11, 93.40, 4.15
52.15, 484, -11, 93.40, 4.15
52.20, 484, -11, 93.40, 4.15
52.25, 483, -11, 93.40, 4.15
52.30, 483, -11, 93.40, 4.15
52.35, 483, -11, 93.38, 4.15
52.40, 483, -11, 93.40, 4.15
52.45, 482, -11, 93.38, 4.15
52.50, 480, -11, 93.40, 4.15
52.55, 480, -11, 93.38, 4.15
52.60, 480, -11, 93.40, 4.15
52.65, 480, -11, 93.38, 4.15
52.70, 480, -11, 93.38, 4.15
52.75, 480, -11, 93.40, 4.15
52.80, 478, -11, 93.38, 4.15
52.85, 479, -11, 93.38, 4.15
52.90, 478, -12, 93.38, 4.15
52.95, 476, -12, 93.38, 4.15
53.00, 476, -12, 93.38, 4.15
53.05, 475, -12, 93.38, 4.15
53.10, 474, -12, 93.38, 4.15
53.15, 474, -12, 93.38, 4.15
53.20, 473, -12, 93.38, 4.15
53.25, 472, -12, 93.38, 4.15
53.30, 473, -12, 93.36, 4.15
53.35, 472, -12, 93.36, 4.15
53.40, 470, -12, 93.38, 4.15
53.45, 470, -12, 93.38, 4.15
53.50, 469, -12, 93.38, 4.15
53.55, 468, -13, 93.36, 4.15
53.60, 467, -13, 93.36, 4.15
53.65, 466, -13, 93.36, 4.15
53.70, 467, -13, 93.36, 4.15
53.75, 466, -13, 93.36, 4.15
53.80, 465, -13, 93.38, 4.15
53.85, 464, -13, 93.36, 4.15
53.90, 464, -13, 93.36, 4.15
53.95, 463, -13, 93.36, 4.15
54.00, 462, -13, 93.36, 4.15
54.05, 462, -13, 93.36, 4.15
54.10, 461, -13, 93.36, 4.15
54.15, 461, -13, 93.36, 4.15
54.20, 460, -13, 93.36, 4.15
54.25, 459, -13, 93.36, 4.15
54.30, 459, -13, 93.36, 4.15
54.35, 459, -13, 93.36, 4.15
54.40, 458, -13, 93.36, 4.15
54.45, 456, -13, 93.36, 4.15
54.50, 456, -12, 93.36, 4.15
54.55, 455, -12, 93.36, 4.15
54.60, 455, -12, 93.36, 4.15
54.65, 454, -12, 93.36, 4.15
54.70, 453, -12, 93.36, 4.15
54.75, 454, -12, 93.36, 4.15
54.80, 452, -13, 93.34, 4.15
54.85, 452, -13, 93.34, 4.15
54.90, 451, -13, 93.34, 4.15
54.95, 451, -13, 93.34, 4.15
55.00, 451, -13, 93.34, 4.15
55.05, 450, -13, 93.34, 4.15
55.10, 449, -13, 93.34, 4.15
55.15, 448, -12, 93.34, 4.15
55.20, 448, -12, 93.34, 4.15
55.25, 447, -12, 93.34, 4.15
55.30, 446, -12, 93.34, 4.15
55.35, 445, -12, 93.34, 4.15
55.40, 445, -12, 93.34, 4.15
55.45, 446, -12, 93.34, 4.15
55.50, 443, -12, 93.34, 4.15
55.55, 445, -11, 93.34, 4.15
55.60, 443, -11, 93.33, 4.15
55.65, 442, -11, 93.34, 4.15
55.70, 442, -12, 93.33, 4.15
55.75, 440, -12, 93.34, 4.15
55.80, 440, -12, 93.34, 4.15
55.85, 439, -12, 93.33, 4.15
55.90, 438, -12, 93.34, 4.15
55.95, 438, -12, 93.33, 4.15
56.00, 437, -12, 93.34, 4.15
56.05, 436, -12, 93.33, 4.15
56.10, 437, -12, 93.33, 4.15
56.15, 436, -12, 93.33, 4.15
56.20, 437, -12, 93.33, 4.15
56.25, 435, -12, 93.33, 4.15
56.30, 434, -12, 93.33, 4.15
56.35, 434, -12, 93.33, 4.15
56.40, 434, -12, 93.33, 4.15
56.45, 434, -12, 93.33, 4.15
56.50, 433, -12, 93.33, 4.15
56.55, 433, -13, 93.33, 4.15
56.60, 432, -13, 93.33, 4.15
56.65, 430, -12, 93.33, 4.15
56.70, 431, -12, 93.31, 4.15
56.75, 430, -12, 93.33, 4.15
56.80, 429, -12, 93.33, 4.15
56.85, 428, -12, 93.31, 4.15
56.90, 427, -12, 93.31, 4.15
56.95, 426, -12, 93.33, 4.15
57.00, 426, -12, 93.31, 4.15
57.05, 425, -13, 93.31, 4.15
57.10, 424, -13, 93.31, 4.15
57.15, 423, -13, 93.31, 4.15
57.20, 423, -14, 93.31, 4.15
57.25, 423, -14, 93.31, 4.15
57.30, 422, -14, 93.31, 4.15
57.35, 421, -14, 93.31, 4.15
57.40, 421, -14, 93.31, 4.15
57.45, 420, -14, 93.31, 4.15
57.50, 420, -14, 93.31, 4.15
57.55, 418, -14, 93.31, 4.15
57.60, 418, -14, 93.31, 4.15
57.65, 417, -14, 93.31, 4.15
57.70, 417, -14, 93.31, 4.15
57.75, 416, -13, 93.31, 4.15
57.80, 415, -13, 93.31, 4.15
57.85, 415, -13, 93.31, 4.15
57.90, 415, -14, 93.31, 4.15
57.95, 413, -14, 93.31, 4.15
58.00, 412, -14, 93.31, 4.15
58.05, 411, -14, 93.29, 4.15
58.10, 410, -14, 93.31, 4.15
58.15, 409, -14, 93.29, 4.15
58.20, 408, -14, 93.29, 4.15
58.25, 408, -14, 93.29, 4.15
58.30, 408, -14, 93.29, 4.15
58.35, 407, -14, 93.29, 4.15
58.40, 407, -14, 93.29, 4.15
58.45, 407, -14, 93.29, 4.15
58.50, 406, -15, 93.29, 4.15
58.55, 404, -15, 93.29, 4.15
58.60, 404, -15, 93.29, 4.15
58.65, 405, -15, 93.29, 4.15
58.70, 404, -15, 93.29, 4.15
58.75, 403, -15, 93.29, 4.15
58.80, 401, -15, 93.29, 4.15
58.85, 401, -15, 93.29, 4.15
58.90, 400, -15, 93.29, 4.15
58.95, 399, -14, 93.29, 4.15
59.00, 397, -14, 93.29, 4.15
59.05, 397, -14, 93.29, 4.15
59.10, 398, -14, 93.29, 4.15
59.15, 396, -14, 93.29, 4.15
59.20, 395, -13, 93.27, 4.15
59.25, 394, -13, 93.29, 4.15
59.30, 393, -14, 93.29, 4.15
59.35, 393, -14, 93.27, 4.15
59.40, 392, -14, 93.27, 4.15
59.45, 391, -14, 93.27, 4.15
59.50, 390, -14, 93.27, 4.15
59.55, 389, -14, 93.27, 4.15
59.60, 388, -14, 93.27, 4.15
59.65, 388, -14, 93.27, 4.15
59.70, 388, -14, 93.27, 4.15
59.75, 387, -14, 93.27, 4.15
59.80, 387, -14, 93.27, 4.15
59.85, 385, -13, 93.27, 4.15
59.90, 385, -13, 93.27, 4.15
59.95, 385, -13, 93.25, 4.15
60.00, 383, -13, 93.27, 4.15
60.05, 383, -13, 93.25, 4.15
60.10, 383, -13, 93.25, 4.15
60.15, 382, -13, 93.27, 4.15
60.20, 382, -13, 93.25, 4.15
60.25, 382, -13, 93.25, 4.15
60.30, 380, -13, 93.27, 4.15
60.35, 380, -12, 93.25, 4.15
60.40, 378, -12, 93.25, 4.15
60.45, 378, -12, 93.25, 4.15
60.50, 377, -12, 93.25, 4.15
60.55, 377, -12, 93.25, 4.15
60.60, 377, -12, 93.25, 4.15
60.65, 375, -13, 93.25, 4.15
60.70, 376, -13, 93.25, 4.15
60.75, 374, -13, 93.25, 4.15
60.80, 374, -13, 93.25, 4.15
60.85, 374, -13, 93.25, 4.15
60.90, 375, -13, 93.25, 4.15
60.95, 374, -13, 93.25, 4.15
61.00, 373, -14, 93.25, 4.15
61.05, 372, -14, 93.25, 4.15
61.10, 371, -14, 93.25, 4.15
61.15, 371, -14, 93.24, 4.15
61.20, 369, -14, 93.24, 4.15
61.25, 369, -14, 93.24, 4.15
61.30, 369, -14, 93.24, 4.15
61.35, 367, -14, 93.24, 4.15
61.40, 367, -14, 93.24, 4.15
61.45, 366, -14, 93.24, 4.15
61.50, 365, -14, 93.24, 4.15
61.55, 365, -14, 93.25, 4.15
61.60, 363, -14, 93.25, 4.15
61.65, 363, -14, 93.24, 4.15
61.70, 363, -15, 93.24, 4.15
61.75, 361, -15, 93.24, 4.15
61.80, 360, -15, 93.24, 4.15
61.85, 359, -15, 93.24, 4.15
61.90, 358, -15, 93.24, 4.15
61.95, 357, -15, 93.24, 4.15
62.00, 357, -16, 93.24, 4.15
62.05, 356, -16, 93.24, 4.15
62.10, 354, -16, 93.24, 4.15
62.15, 354, -16, 93.24, 4.15
62.20, 353, -16, 93.22, 4.15
62.25, 353, -16, 93.24, 4.15
62.30, 351, -16, 93.24, 4.15
62.35, 350, -16, 93.24, 4.15
62.40, 351, -16, 93.22, 4.15
62.45, 350, -16, 93.22, 4.15
62.50, 349, -16, 93.22, 4.15
62.55, 348, -16, 93.22, 4.15
62.60, 348, -16, 93.24, 4.15
62.65, 346, -16, 93.22, 4.15
62.70, 347, -16, 93.22, 4.15
62.75, 346, -16, 93.22, 4.15
62.80, 345, -15, 93.22, 4.15
62.85, 345, -15, 93.22, 4.15
62.90, 344, -15, 93.22, 4.15
62.95, 342, -15, 93.22, 4.15
63.00, 342, -15, 93.22, 4.15
63.05, 341, -15, 93.22, 4.15
63.10, 339, -14, 93.22, 4.15
63.15, 339, -14, 93.22, 4.15
63.20, 339, -14, 93.22, 4.15
63.25, 338, -14, 93.22, 4.15
63.30, 337, -14, 93.22, 4.15
63.35, 335, -14, 93.20, 4.15
63.40, 334, -14, 93.20, 4.15
63.45, 334, -15, 93.20, 4.15
63.50, 333, -15, 93.20, 4.15
63.55, 333, -15, 93.20, 4.15
63.60, 332, -15, 93.20, 4.15
63.65, 331, -15, 93.22, 4.15
63.70, 332, -15, 93.20, 4.15
63.75, 330, -15, 93.20, 4.15
63.80, 329, -15, 93.20, 4.15
63.85, 328, -15, 93.22, 4.15
63.90, 328, -15, 93.20, 4.15
63.95, 327, -15, 93.20, 4.15
64.00, 327, -15, 93.20, 4.15
64.05, 326, -15, 93.20, 4.15
64.10, 327, -14, 93.20, 4.15
64.15, 326, -14, 93.20, 4.15
64.20, 325, -14, 93.20, 4.15
64.25, 324, -14, 93.20, 4.15
64.30, 323, -14, 93.20, 4.15
64.35, 323, -14, 93.18, 4.15
64.40, 321, -13, 93.20, 4.15
64.45, 320, -13, 93.20, 4.15
64.50, 320, -13, 93.18, 4.15
64.55, 319, -13, 93.18, 4.15
64.60, 318, -13, 93.18, 4.15
64.65, 317, -13, 93.18, 4.15
64.70, 317, -13, 93.18, 4.15
64.75, 315, -13, 93.18, 4.15
64.80, 315, -13, 93.18, 4.15
64.85, 314, -13, 93.18, 4.15
64.90, 314, -13, 93.18, 4.15
64.95, 312, -13, 93.18, 4.15
65.00, 311, -13, 93.18, 4.15
65.05, 312, -14, 93.18, 4.15
65.10, 312, -14, 93.18, 4.15
65.15, 311, -14, 93.18, 4.15
65.20, 309, -14, 93.18, 4.15
65.25, 310, -14, 93.18, 4.15
65.30, 309, -14, 93.18, 4.15
65.35, 308, -14, 93.18, 4.15
65.40, 308, -14, 93.18, 4.15
65.45, 307, -14, 93.16, 4.15
65.50, 307, -14, 93.16, 4.15
65.55, 307, -14, 93.16, 4.15
65.60, 306, -13, 93.16, 4.15
65.65, 305, -13, 93.16, 4.15
65.70, 304, -13, 93.16, 4.15
65.75, 304, -13, 93.16, 4.15
65.80, 302, -13, 93.16, 4.15
65.85, 302, -13, 93.16, 4.15
65.90, 301, -13, 93.16, 4.15
65.95, 302, -13, 93.16, 4.15
66.00, 300, -14, 93.16, 4.15
66.05, 299, -14, 93.16, 4.15
66.10, 298, -14, 93.16, 4.15
66.15, 297, -14, 93.16, 4.15
66.20, 296, -15, 93.16, 4.15
66.25, 296, -15, 93.16, 4.15
66.30, 295, -15, 93.16, 4.15
66.35, 295, -15, 93.16, 4.15
66.40, 294, -15, 93.16, 4.15
66.45, 293, -15, 93.16, 4.15
66.50, 292, -16, 93.16, 4.15
66.55, 292, -16, 93.16, 4.15
66.60, 291, -16, 93.15, 4.15
66.65, 291, -16, 93.16, 4.15
66.70, 289, -16, 93.16, 4.15
66.75, 289, -16, 93.15, 4.15
66.80, 288, -16, 93.16, 4.15
66.85, 287, -16, 93.15, 4.15
66.90, 286, -16, 93.15, 4.15
66.95, 286, -16, 93.16, 4.15
67.00, 286, -16, 93.15, 4.15
67.05, 283, -16, 93.15, 4.15
67.10, 283, -16, 93.15, 4.15
67.15, 281, -16, 93.15, 4.15
67.20, 280, -16, 93.15, 4.15
67.25, 280, -16, 93.15, 4.15
67.30, 279, -16, 93.15, 4.15
67.35, 277, -16, 93.15, 4.15
67.40, 278, -16, 93.13, 4.15
67.45, 277, -16, 93.15, 4.15
67.50, 276, -16, 93.15, 4.15
67.55, 275, -16, 93.13, 4.15
67.60, 274, -16, 93.13, 4.15
67.65, 273, -16, 93.15, 4.15
67.70, 272, -16, 93.13, 4.15
67.75, 272, -16, 93.15, 4.15
67.80, 270, -16, 93.15, 4.15
67.85, 270, -16, 93.13, 4.15
67.90, 270, -16, 93.13, 4.15
67.95, 269, -16, 93.13, 4.15
68.00, 268, -16, 93.13, 4.15
68.05, 267, -15, 93.13, 4.15
68.10, 267, -15, 93.13, 4.15
68.15, 266, -15, 93.13, 4.15
68.20, 265, -15, 93.13, 4.15
68.25, 263, -15, 93.13, 4.15
68.30, 262, -15, 93.13, 4.15
68.35, 262, -14, 93.13, 4.15
68.40, 261, -14, 93.13, 4.15
68.45, 261, -14, 93.13, 4.15
68.50, 261, -14, 93.13, 4.15
68.55, 260, -14, 93.13, 4.15
68.60, 259, -14, 93.13, 4.15
68.65, 259, -14, 93.13, 4.15
68.70, 258, -14, 93.11, 4.15
68.75, 257, -14, 93.13, 4.15
68.80, 256, -14, 93.11, 4.15
68.85, 255, -14, 93.13, 4.15
68.90, 256, -14, 93.13, 4.15
68.95, 254, -14, 93.11, 4.15
69.00, 254, -14, 93.11, 4.15
69.05, 253, -14, 93.13, 4.15
69.10, 252, -14, 93.11, 4.15
69.15, 251, -14, 93.11, 4.15
69.20, 251, -14, 93.11, 4.15
69.25, 251, -14, 93.11, 4.15
69.30, 249, -14, 93.11, 4.15
69.35, 250, -14, 93.11, 4.15
69.40, 250, -14, 93.11, 4.15
